Week,AssignmentId,AssignmentName,ContentType,ContentFilename,"Content
",concepts
4,072,072.3.MoneyTransfers,baseline,Accounts.java,"public class Accounts {\n    public static void main(String[] args) {\n        // Code in Account.Java should not be touched!\n        // write your code here\n    }\n}
",
4,072,072.3.MoneyTransfers,solution,Account.java,"/* \n * Do not touch this!\n */\npublic class Account {\n    private double balance;\n    private String owner;\n    public Account(String owner, double balance) {\n        this.balance = balance;\n        this.owner = owner;\n    }\n    public void deposit(double amount) {\n        balance+=amount;\n    }\n    public void withdrawal(double amount){\n        balance-=amount;\n    }    \n    public double balance() {\n        return balance;\n    }\n    @Override\n    public String toString() {\n        return owner + "" balance: ""+balance;\n    }\n}
","SimpleAssignmentExpression:2,AddAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:4,ConstructorDefinition:1,StringAddition:1,StringVariable:1,ClassDefinition:1,ThisReference:2,PublicConstructorSpecifier:1,FormalMethodParameter:3,StringDataType:3,InstanceFieldInvocation:2,StringLiteral:1,MinusAssignmentExpression:1,MethodDefinition:4,InstanceField:2,VoidDataType:2,ReturnStatement:2,DoubleDataType:5,OverridingToString:1,SimpleVariable:2,PrivateFieldSpecifier:2,"
4,072,072.3.MoneyTransfers,solution,Accounts.java,"public class Accounts {\n    public static void main(String[] args) {\n        // Code in Account.Java should not be touched!\n        // write your code here\n        Account tiliA = new Account(""tili A"", 100.0);    \n        Account tiliB = new Account(""tili B"", 0.0);    \n        Account tiliC = new Account(""tili C"", 0.0); \n        transfer(tiliA, tiliB, 50);\n        transfer(tiliB, tiliC, 25);\n    }\n    public static void transfer(Account form, Account to, double amount){\n        form.withdrawal(amount);\n        to.deposit(amount);\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:2,ClassDefinition:1,FormalMethodParameter:2,StaticMethodSpecifier:2,StringDataType:3,StringLiteral:3,MethodDefinition:2,VoidDataType:2,DoubleDataType:1,ConstructorCall:3,ObjectMethodInvocation:2,ActualMethodParameter:7,ObjectCreationStatement:3,"
4,073,073.Product,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // You can test your new class here, try e.g.:\n        // Product t = new Product(""Banana"", 1.1, 13);\n        // t.printProduct();\n    }\n}
",
4,073,073.Product,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // You can test your new class here, try e.g.:\n        // Product t = new Product(""Banana"", 1.1, 13);\n        // t.printProduct();\n    }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
4,073,073.Product,solution,Product.java,"public class Product {\n    private String name;\n    private double price;\n    private int amount;\n    public Product(String nameAtStart, double priceAtStart, int amountAtStart) {\n        this.name = nameAtStart;\n        this.price = priceAtStart;\n        this.amount = amountAtStart;\n    }\n    public void printProduct() {\n        System.out.println(this.name + "", price "" + this.price + "", amount"" + this.amount);\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ConstructorDefinition:1,StringAddition:1,StringVariable:1,ClassDefinition:1,ThisReference:4,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:2,InstanceFieldInvocation:4,StringLiteral:1,IntDataType:2,MethodDefinition:1,InstanceField:3,VoidDataType:1,DoubleDataType:2,SimpleVariable:3,PrivateFieldSpecifier:3,ActualMethodParameter:1,"
4,074,074.Multiplier,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // Tämä on vain tyhjä main-metodi jossa voit kokeilla luokkasi toimintaa.\n    }\n}
",
4,074,074.Multiplier,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // Tämä on vain tyhjä main-metodi jossa voit kokeilla luokkasi toimintaa.\n    }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
4,074,074.Multiplier,solution,Multiplier.java,"public class Multiplier {\n    int ownNumber;\n    public Multiplier(int number) {\n        this.ownNumber = number;\n    }\n    public int multiply(int otherNumber) {\n        return this.ownNumber * otherNumber;\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,MultiplyExpression:1,ConstructorDefinition:1,ClassDefinition:1,ThisReference:2,PublicConstructorSpecifier:1,FormalMethodParameter:2,InstanceFieldInvocation:2,IntDataType:3,MethodDefinition:1,InstanceField:1,ReturnStatement:1,SimpleVariable:1,"
4,075,075.DecreasingCounter,baseline,DecreasingCounter.java,"public class DecreasingCounter {\n    private int value;  // instance variable that remembers the value of the counter\n    public DecreasingCounter(int valueAtStart) {\n        this.value = valueAtStart;\n    }\n    public void printValue() {\n        // do not touch this!\n        System.out.println(""value: "" + this.value);\n    }\n    public void decrease() {\n        // write here code to decrease counter value by one\n    }\n    // and here the rest of the methods\n}
",
4,075,075.DecreasingCounter,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        DecreasingCounter counter = new DecreasingCounter(10);\n        counter.printValue();\n        counter.decrease();\n        counter.decrease();\n    }\n}
",
4,075,075.DecreasingCounter,solution,DecreasingCounter.java,"public class DecreasingCounter {\n    private int value;  // instance variable that remembers the value of the counter\n    private int initialValue;\n    public DecreasingCounter(int valueAtStart) {\n        this.value = valueAtStart;\n        this.initialValue = valueAtStart;\n    }\n    public void printValue() {\n        // do not touch this!\n        System.out.println(""value: "" + this.value);\n    }\n    public void decrease() {\n        // write here code to decrease counter value by one\n        if (this.value > 0) {\n            this.value--;\n        }\n    }\n    // and here the rest of the methods\n    public void reset() {\n        this.value = 0;\n    }\n    public void setInitial() {\n        this.value = this.initialValue;\n    }\n}
","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:4,java.lang.System.out.println:1,ConstructorDefinition:1,StringAddition:1,ClassDefinition:1,ThisReference:7,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:1,IfStatement:1,InstanceFieldInvocation:7,StringLiteral:1,IntDataType:3,MethodDefinition:4,InstanceField:2,VoidDataType:4,GreaterExpression:1,PostDecrementExpression:1,SimpleVariable:2,PrivateFieldSpecifier:2,ActualMethodParameter:1,"
4,075,075.DecreasingCounter,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        DecreasingCounter counter = new DecreasingCounter(10);\n        counter.printValue();\n        counter.decrease();\n        counter.decrease();\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:1,FormalMethodParameter:1,ObjectCreationStatement:1,"
4,076,076.Menu,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        Menu exactum = new Menu();\n        // Kun olet luonut metodin addMeal(String ateria), \n        // voit poistaa allaolevat kommentit\n//        exactum.addMeal(""Pariloitua lohta ja kuhaa, basilikalla maustettua valkoviinivoikastiketta."");\n//        exactum.addMeal(""Kesäinen vihersalaatti ja omena-hunajavinegretti."");\n//        exactum.addMeal(""Paahdettua karitsan seläkettä ja punaviinikastiketta."");\n        // Kun olet luonut metodin printMeals(), \n        // voit poistaa allaolevan kommentin\n//        exactum.printMeals();\n        // Kun olet luonut metodin tyhjennaRuokalista(), voit poistaa \n        // allaolevat kommentit\n//        exactum.tyhjennaRuokalista();\n//        exactum.printMeals();\n    }\n}
",
4,076,076.Menu,baseline,Menu.java,"import java.util.ArrayList;\npublic class Menu {\n    private ArrayList<String> meals;\n    public Menu() {\n        this.meals = new ArrayList<String>();\n    }\n    // add the methods here\n}
",
4,076,076.Menu,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        Menu exactum = new Menu();\n        // Kun olet luonut metodin addMeal(String ateria), \n        // voit poistaa allaolevat kommentit\n//        exactum.addMeal(""Pariloitua lohta ja kuhaa, basilikalla maustettua valkoviinivoikastiketta."");\n//        exactum.addMeal(""Kesäinen vihersalaatti ja omena-hunajavinegretti."");\n//        exactum.addMeal(""Paahdettua karitsan seläkettä ja punaviinikastiketta."");\n        // Kun olet luonut metodin printMeals(), \n        // voit poistaa allaolevan kommentin\n//        exactum.printMeals();\n        // Kun olet luonut metodin tyhjennaRuokalista(), voit poistaa \n        // allaolevat kommentit\n//        exactum.tyhjennaRuokalista();\n//        exactum.printMeals();\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ConstructorCall:1,FormalMethodParameter:1,ObjectCreationStatement:1,"
4,076,076.Menu,solution,Menu.java,"import java.util.ArrayList;\npublic class Menu {\n    private ArrayList<String> meals;\n    public Menu() {\n        this.meals = new ArrayList<String>();\n    }\n    // add the methods here\n    public void addMeal(String meal) {\n        if (!this.meals.contains(meal)) {\n            this.meals.add(meal);\n        }\n    }\n    public void printMeals() {\n        for (String ateria : this.meals) {\n            System.out.println(ateria);\n        }\n    }\n    public void clearMenu() {\n        this.meals.clear();\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:3,java.lang.System.out.println:1,ConstructorDefinition:1,NotExpression:1,ImportStatement:1,ClassDefinition:1,ThisReference:5,PublicConstructorSpecifier:1,java.util.ArrayList:2,GenericObjectCreationStatement:1,FormalMethodParameter:1,StringDataType:1,IfStatement:1,InstanceFieldInvocation:5,MethodDefinition:3,InstanceField:1,VoidDataType:3,SimpleVariable:1,ObjectMethodInvocation:3,PrivateFieldSpecifier:1,ActualMethodParameter:3,ForEachStatement:1,"
4,077,077.LyyraCard,baseline,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        // add here code that tests LyraCard. However before doing 77.6 remove the\n        // other code \n    }\n}
",
4,077,077.LyyraCard,solution,LyyraCard.java,"public class LyyraCard {\n    private double balance;\n    // we define the prices as final variable\n    private final double ECONOMICAL = 2.5;\n    private final double GOURMET = 4.0;\n    // defining variables final makes those constant, \n    // i.e., the value of a final variable van not be changed\n    // final variables are usually named with uppercase\n    public LyyraCard(double balanceAtStart) {\n        this.balance = balanceAtStart;\n    }\n    public void payGourmet() {\n        if (this.balance >= ECONOMICAL) {\n            this.balance -= ECONOMICAL;\n        }\n    }\n    public void payEconomical() {\n        if (this.balance >= GOURMET) {\n            this.balance -= GOURMET;\n        }\n    }\n    public void loadMoney(double amount) {\n        if (amount < 0) {\n            return;\n        }\n        this.balance += amount;\n        if (this.balance > 150) {\n            this.balance = 150;\n        }\n    }\n    @Override\n    public String toString() {\n        return ""The card has "" + this.balance + "" euros"";\n    }\n}
","GreaterEqualExpression:2,ConstructorDefinition:1,StringAddition:1,ClassDefinition:1,FinalFieldSpecifier:2,FormalMethodParameter:2,IfStatement:4,LessExpression:1,StringDataType:2,MethodDefinition:4,InstanceField:3,GreaterExpression:1,ReturnStatement:1,SimpleVariable:1,InstanceFieldInitializationStatement:2,SimpleAssignmentExpression:4,AddAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:4,ThisReference:9,PublicConstructorSpecifier:1,InstanceFieldInvocation:9,StringLiteral:1,MinusAssignmentExpression:2,VoidDataType:3,DoubleDataType:5,OverridingToString:1,PrivateFieldSpecifier:3,"
4,077,077.LyyraCard,solution,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        // add here code that tests LyraCard. However before doing 77.6 remove the\n        // other code \n        LyyraCard cardOfPekka = new LyyraCard(20);\n        LyyraCard CardOfBrian = new LyyraCard(30);\n        cardOfPekka.payEconomical();\n        CardOfBrian.payGourmet();\n        System.out.println(""Pekka: "" + cardOfPekka);\n        System.out.println(""Brian: "" + CardOfBrian);\n        cardOfPekka.loadMoney(20);\n        CardOfBrian.payEconomical();\n        System.out.println(""Pekka: "" + cardOfPekka);\n        System.out.println(""Brian: "" + CardOfBrian);\n        cardOfPekka.payGourmet();\n        cardOfPekka.payGourmet();\n        CardOfBrian.loadMoney(50);\n        System.out.println(""Pekka: "" + cardOfPekka);\n        System.out.println(""Brian: "" + CardOfBrian);\n    }\n}
","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:6,StringAddition:6,ImportStatement:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:6,StringLiteral:6,MethodDefinition:1,VoidDataType:1,ConstructorCall:2,ObjectMethodInvocation:7,ActualMethodParameter:10,ObjectCreationStatement:2,"
4,078,078.ClockUsingCounter,baseline,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // write here code to ensure that BoundedCounter works as expected\n        // before starting 78.3 remove the extra code and use the skeleton ahown\n        // in assignment\n    }\n}
",
4,078,078.ClockUsingCounter,solution,BoundedCounter.java,"public class BoundedCounter {\n    private int value;\n    private int limit;\n    public BoundedCounter(int limit) {\n        this.limit = limit;\n        this.value = 0;\n    }\n    public void next() {\n        if (this.value == this.limit) {\n            this.value = 0;\n        } else {\n            this.value++;\n        }\n    }\n    public int getValue() {\n        return this.value;\n    }\n    public void setValue(int value) {\n        if (value < 0 || value > this.limit) {\n            return;\n        }\n        this.value = value;\n    }\n    @Override\n    public String toString() {\n        String initialZero = ""0"";\n        if (this.value > 9) {\n            initialZero = """";\n        }\n        return initialZero + this.value;\n    }\n}
","ConstructorDefinition:1,EqualExpression:1,ClassDefinition:1,OrExpression:1,FormalMethodParameter:2,IfStatement:2,LessExpression:1,StringDataType:3,MethodDefinition:4,InstanceField:2,GreaterExpression:2,ReturnStatement:2,SimpleVariable:2,SimpleAssignmentExpression:6,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:4,IfElseStatement:1,StringVariable:1,ThisReference:10,PublicConstructorSpecifier:1,InstanceFieldInvocation:10,StringLiteral:2,AddExpression:1,IntDataType:5,VoidDataType:2,StringInitializationStatement:1,OverridingToString:1,PrivateFieldSpecifier:2,"
4,078,078.ClockUsingCounter,solution,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // write here code to ensure that BoundedCounter works as expected\n        // before starting 78.3 remove the extra code and use the skeleton ahown\n        // in assignment\n        BoundedCounter seconds = new BoundedCounter(59);\n        BoundedCounter minutes = new BoundedCounter(59);\n        BoundedCounter hours = new BoundedCounter(23);\n        System.out.print(""seconds: "");\n        int sek = Integer.parseInt( reader.nextLine() );\n        System.out.print(""minutes: "");\n        int min = Integer.parseInt( reader.nextLine() );\n        System.out.print(""hours: "");\n        int hou = Integer.parseInt( reader.nextLine() );        \n        seconds.setValue(sek);\n        minutes.setValue(min);\n        hours.setValue(hou);\n        int i = 0;\n        while (i < 121) {\n            System.out.println(hours + "":"" + minutes + "":"" +seconds);\n            seconds.next();\n            if (seconds.getValue() == 0) {\n                minutes.next();\n                if (minutes.getValue()==0 ) {\n                    hours.next();\n                }\n            }\n            i++;\n        }\n    }\n}
","StringAddition:1,EqualExpression:2,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:4,LessExpression:1,IfStatement:2,MethodDefinition:1,ConstructorCall:4,SimpleAssignmentExpression:8,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,java.lang.Integer.parseInt:3,java.lang.System.out.print:3,StringLiteral:4,IntDataType:4,VoidDataType:1,ObjectMethodInvocation:11,ActualMethodParameter:14,ObjectCreationStatement:4,"
4,079,079.NumberStatistics,baseline,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // write here testcode\n        // remember to remove all the extracode when doing assignments  79.3 and 79.4 \n        // define in your program three NumberStatistics objects.:\n        // The first is used to track sum of all the numbers. \n        // The second takes care of even numbers and the third the odd numbers.\n        // The tests does not work if you do not create the objects in correct order \n    }\n}
",
4,079,079.NumberStatistics,baseline,NumberStatistics.java,"public class NumberStatistics {\n}
",
4,079,079.NumberStatistics,solution,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // write here testcode\n        // remember to remove all the extracode when doing assignments  79.3 and 79.4 \n        // define in your program three NumberStatistics objects.:\n        // The first is used to track sum of all the numbers. \n        // The second takes care of even numbers and the third the odd numbers.\n        // The tests does not work if you do not create the objects in correct order \n        NumberStatistics sum = new NumberStatistics();\n        NumberStatistics even = new NumberStatistics();\n        NumberStatistics odd = new NumberStatistics();\n        System.out.println(""Type numbers: "");\n        while (true) {\n            int number = Integer.parseInt(reader.nextLine());\n            if (number == -1) {\n                break;\n            }\n            sum.addNumber(number);\n            if (number % 2 == 0) {\n                even.addNumber(number);\n            } else {\n                odd.addNumber(number);\n            }\n        }\n        System.out.println(""sum: "" + sum.sum());\n        System.out.println(""sum of even: "" + even.sum());\n        System.out.println(""sum of odd: "" + odd.sum());\n    }\n}
","EqualExpression:2,StringAddition:3,True:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:4,IfStatement:1,MethodDefinition:1,ConstructorCall:4,SimpleAssignmentExpression:5,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,ModulusExpression:1,IfElseStatement:1,java.lang.Integer.parseInt:1,StringLiteral:4,IntDataType:1,VoidDataType:1,ObjectMethodInvocation:7,ActualMethodParameter:9,ObjectCreationStatement:4,"
4,079,079.NumberStatistics,solution,NumberStatistics.java,"public class NumberStatistics {\n    private int amountOfNumbers\n;    private int sum;\n    public NumberStatistics() {\n        this.amountOfNumbers = 0;\n        this.sum = 0;\n    }\n    public void addNumber(int luku) {\n        this.amountOfNumbers++;\n        this.sum += luku;\n    }\n    public int amountOfNumbers() {\n        return this.amountOfNumbers;\n    }\n    public int sum() {\n        return this.sum;\n    }\n    public double average() {\n        if (this.amountOfNumbers == 0) {\n            return 0;\n        }\n        return 1.0 * this.sum / this.amountOfNumbers;\n    }\n}
","SimpleAssignmentExpression:2,AddAssignmentExpression:1,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:4,MultiplyExpression:1,ConstructorDefinition:1,EqualExpression:1,ClassDefinition:1,ThisReference:8,PublicConstructorSpecifier:1,FormalMethodParameter:1,IfStatement:1,InstanceFieldInvocation:8,DivideExpression:1,IntDataType:5,MethodDefinition:4,InstanceField:2,VoidDataType:1,ReturnStatement:4,DoubleDataType:1,SimpleVariable:2,PrivateFieldSpecifier:2,"
4,080,080.Dice,baseline,Dice.java,"import java.util.Random;\npublic class Dice {\n    private Random random = new Random();\n    private int numberOfSides;\n    public Dice(int numberOfSides) {\n        // Initialize here the number of sides\n    }\n    public int roll() {\n        // create here a random number belongig to range 1-numberOfSided\n        return 0;\n    }\n}
",
4,080,080.Dice,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        Dice dice = new Dice(6);\n        int i = 0;\n        while (i < 10) {\n            System.out.println(dice.roll());\n            i++;\n        }\n    }\n}
",
4,080,080.Dice,solution,Dice.java,"import java.util.Random;\npublic class Dice {\n    private Random random = new Random();\n    private int numberOfSides;\n    public Dice(int numberOfSides) {\n        // Initialize here the number of sides\n        this.numberOfSides = numberOfSides;\n    }\n    public int roll() {\n        // create here a random number belongig to range 1-numberOfSided\n        return this.random.nextInt(this.numberOfSides)+1;\n    }\n}
","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,ConstructorDefinition:1,ImportStatement:1,ClassDefinition:1,ThisReference:2,PublicConstructorSpecifier:1,FormalMethodParameter:1,InstanceFieldInvocation:2,AddExpression:1,IntDataType:3,MethodDefinition:1,InstanceField:2,ReturnStatement:1,ConstructorCall:1,SimpleVariable:1,ObjectMethodInvocation:1,PrivateFieldSpecifier:2,ActualMethodParameter:1,InstanceFieldInitializationStatement:1,ObjectCreationStatement:1,"
4,080,080.Dice,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        Dice dice = new Dice(6);\n        int i = 0;\n        while (i < 10) {\n            System.out.println(dice.roll());\n            i++;\n        }\n    }\n}
","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,LessExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:2,ObjectCreationStatement:1,"
4,081,081.PasswordRandomizer,baseline,PasswordRandomizer.java,"import java.util.Random;\npublic class PasswordRandomizer {\n    // Define the variables\n    public PasswordRandomizer(int length) {\n        // Initialize the variable\n    }\n    public String createPassword() {\n        // write code that returns a randomized password\n        return """";\n    }\n}
",
4,081,081.PasswordRandomizer,baseline,Program.java,"public class Program {\n    public static void main(String[] args) {\n        PasswordRandomizer randomizer = new PasswordRandomizer(13);\n        System.out.println(""Password: "" + randomizer.createPassword());\n        System.out.println(""Password: "" + randomizer.createPassword());\n        System.out.println(""Password: "" + randomizer.createPassword());\n        System.out.println(""Password: "" + randomizer.createPassword());\n    }\n}
",
4,081,081.PasswordRandomizer,solution,PasswordRandomizer.java,"import java.util.Random;\npublic class PasswordRandomizer {\n    // Define the variables\n    private Random random = new Random();\n    private int length;\n    public PasswordRandomizer(int length) {\n        // Initialize the variable\n        this.length = length;\n    }\n    public String createPassword() {\n        // write code that returns a randomized password\n        String characters = ""abcdefghijklmnopqrstuvwxyz"";\n        String password = """";\n        int numberOfCharacters = this.length;\n        while (numberOfCharacters > 0) {\n            int luku = this.random.nextInt(characters.length());\n            char c = characters.charAt(luku);\n            password = password + c;\n            numberOfCharacters--;\n        }\n        return password;\n    }\n}
","ConstructorDefinition:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,StringDataType:3,MethodDefinition:1,InstanceField:2,GreaterExpression:1,java.lang.String.charAt:1,ReturnStatement:1,PostDecrementExpression:1,ConstructorCall:1,SimpleVariable:1,InstanceFieldInitializationStatement:1,SimpleAssignmentExpression:8,PublicClassSpecifier:1,PublicMethodSpecifier:1,StringVariable:2,CharDataType:1,ThisReference:3,PublicConstructorSpecifier:1,InstanceFieldInvocation:3,java.lang.String.length:1,StringLiteral:2,AddExpression:1,IntDataType:4,StringInitializationStatement:2,ObjectMethodInvocation:2,PrivateFieldSpecifier:2,ActualMethodParameter:2,ObjectCreationStatement:1,"
4,081,081.PasswordRandomizer,solution,Program.java,"public class Program {\n    public static void main(String[] args) {\n        PasswordRandomizer randomizer = new PasswordRandomizer(13);\n        System.out.println(""Password: "" + randomizer.createPassword());\n        System.out.println(""Password: "" + randomizer.createPassword());\n        System.out.println(""Password: "" + randomizer.createPassword());\n        System.out.println(""Password: "" + randomizer.createPassword());\n    }\n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,StringAddition:4,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:4,StringLiteral:4,MethodDefinition:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:4,ActualMethodParameter:5,ObjectCreationStatement:1,"
4,082,082.Lottery,baseline,LotteryNumbers.java,"import java.util.ArrayList;\nimport java.util.Random;\npublic class LotteryNumbers {\n    private ArrayList<Integer> numbers;\npublic LotteryNumbers() {\n        // We'll format a list for the numbers\n        this.numbers = new ArrayList<Integer>();\n        // Draw numbers as LotteryNumbers is created\n        this.drawNumbers();\n    }\n    public ArrayList<Integer> numbers() {\n        return this.numbers;\n    }\n    public void drawNumbers() {\n        // Write the number drawing here using the method containsNumber()\n    }\n    public boolean containsNumber(int number) {\n        // Test here if the number is already in the drawn numbers\n        return true;\n    }\n}
",
4,082,082.Lottery,baseline,Main.java,"import java.util.ArrayList;\npublic class Main {\n    public static void main(String[] args) {\n        LotteryNumbers lotteryNumbers = new LotteryNumbers();\n        ArrayList<Integer> numbers = lotteryNumbers.numbers();\n        System.out.println(""Lottery numbers:"");\n        for (int number : numbers) {\n            System.out.print(number + "" "");\n        }\n        System.out.println("""");\n    }\n}
",
4,082,082.Lottery,solution,LotteryNumbers.java,"import java.util.ArrayList;\nimport java.util.Random;\npublic class LotteryNumbers {\n    private ArrayList<Integer> numbers;\npublic LotteryNumbers() {\n        // We'll format a list for the numbers\n        this.numbers = new ArrayList<Integer>();\n        // Draw numbers as LotteryNumbers is created\n        this.drawNumbers();\n    }\n    public ArrayList<Integer> numbers() {\n        return this.numbers;\n    }\n    public void drawNumbers() {\n        // Write the number drawing here using the method containsNumber()\n        Random random = new Random();\n        int remains = 7;\n        while (remains > 0) {\n            int newNumber = random.nextInt(39) + 1;\n            boolean alreadyDrawn = this.containsNumber(newNumber);\n            // we add the number only if it is not already among the drawn numbers\n            if (!alreadyDrawn) {\n                this.numbers.add(newNumber);\n                remains--;\n            }\n        }\n    }\n    public boolean containsNumber(int number) {\n        // Test here if the number is already in the drawn numbers\n        for (int n : this.numbers) {\n            if (n == number) {\n                return true;\n            }\n        }\n        return false;\n    }\n}
","ConstructorDefinition:1,EqualExpression:1,True:1,NotExpression:1,ImportStatement:2,WhileStatement:1,False:1,ClassDefinition:1,java.util.ArrayList:2,FormalMethodParameter:1,IfStatement:2,MethodDefinition:3,InstanceField:1,GreaterExpression:1,ReturnStatement:3,PostDecrementExpression:1,SimpleVariable:1,ConstructorCall:1,BooleanDataType:2,ForEachStatement:1,SimpleAssignmentExpression:5,PublicClassSpecifier:1,PublicMethodSpecifier:3,ThisReference:4,PublicConstructorSpecifier:1,GenericObjectCreationStatement:1,InstanceFieldInvocation:4,AddExpression:1,IntDataType:4,VoidDataType:1,ObjectMethodInvocation:4,PrivateFieldSpecifier:1,ActualMethodParameter:3,ObjectCreationStatement:1,"
4,082,082.Lottery,solution,Main.java,"import java.util.ArrayList;\npublic class Main {\n    public static void main(String[] args) {\n        LotteryNumbers lotteryNumbers = new LotteryNumbers();\n        ArrayList<Integer> numbers = lotteryNumbers.numbers();\n        System.out.println(""Lottery numbers:"");\n        for (int number : numbers) {\n            System.out.print(number + "" "");\n        }\n        System.out.println("""");\n    }\n}
","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringAddition:1,ImportStatement:1,ClassDefinition:1,java.lang.System.out.print:1,java.util.ArrayList:2,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:3,StringLiteral:3,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:3,ObjectCreationStatement:1,ForEachStatement:1,"
