Week,Topic,Subtopic,,ContentType,Content,concepts
3,"ArrayList or an ""object container""","Ordering, reversing and shuffling a list",7,code_sample,"public static void main(String[] args) {\n    ArrayList<String> teachers = new ArrayList<String>();\n\n    // ...\n\n    Collections.sort(teachers);\n\n    for (String teacher : teachers) {\n        System.out.println( teacher );\n    }\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,java.util.ArrayList:1,ArrayInitializationStatement:1,LessExpression:1,MethodDefinition:1,ArrayVariable:1,VoidDataType:1,GreaterExpression:1,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:1,ActualMethodParameter:2,ArrayInitializer:1,ForEachStatement:1,"
3,"ArrayList or an ""object container""","Ordering, reversing and shuffling a list",7,problem_59,"Words in reverse order",
3,"ArrayList or an ""object container""","Ordering, reversing and shuffling a list",7,problem_60,"Words in alphabetical order",
3,"ArrayList or an ""object container""",ArrayList as a parameter for a method,7,code_sample,"public static void print(ArrayList<String> list) {\n    for (String word : list) {\n        System.out.println( word );\n    }\n}\n\npublic static void main(String[] args) {\n    ArrayList<String> list = new ArrayList<String>();\n    list.add(""Java"");\n    list.add(""Python"");\n    list.add(""Ruby"");\n    list.add(""C++"");\n\n    print(list);\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,LessExpression:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,GreaterExpression:1,ClassDefinition:1,java.util.ArrayList:1,"
3,"ArrayList or an ""object container""",ArrayList as a parameter for a method,7,code_sample,"public static void print(ArrayList<String> printed) {\n    for (String word : printed) {\n        System.out.println( word );\n    }\n}\n\npublic static void main(String[] args) {\n    ArrayList<String> programmingLanguages = new ArrayList<String>();\n    programmingLanguages.add(""Java"");\n    programmingLanguages.add(""Python"");\n    programmingLanguages.add(""Ruby"");\n    programmingLanguages.add(""C++"");\n\n    ArrayList<String> countries = new ArrayList<String>();\n    countries.add(""Finland"");\n    countries.add(""Sweden"");\n    countries.add(""Norway"");\n\n    print(programmingLanguages);    // method is given the list programmingLanguages\nas a parameter\n\n   print(countries);                 //  method is given the list countries as a parameter\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,LessExpression:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,GreaterExpression:1,ClassDefinition:1,java.util.ArrayList:1,"
3,"ArrayList or an ""object container""",ArrayList as a parameter for a method,7,problem_61,"Amount of items in a list",
3,"ArrayList or an ""object container""",ArrayList as a parameter for a method,7,problem_62,"Remove last",
3,"ArrayList or an ""object container""",Numbers in an ArrayList,7,code_sample,"public static void main(String[] args) {\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n\n    numbers.add(4);\n    numbers.add(8);\n\n    // tries to remove the number from the index 4, does not work as expected!\n    numbers.remove(4);\n\n    // this removes the number 4 from the list\n    numbers.remove(Integer.valueOf(4));\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,java.util.ArrayList:1,ArrayInitializationStatement:1,LessExpression:1,MethodDefinition:1,ArrayVariable:1,VoidDataType:1,GreaterExpression:1,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:4,ActualMethodParameter:4,ArrayInitializer:1,"
3,"ArrayList or an ""object container""",Numbers in an ArrayList,7,code_sample,"ArrayList<Double> doubles = new ArrayList<Double>();\n        ArrayList<Character> characters = new ArrayList<Character>();","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,java.util.ArrayList:2,GenericObjectCreationStatement:2,"
3,"ArrayList or an ""object container""",Numbers in an ArrayList,7,problem_63,"Sum of the numbers",
3,"ArrayList or an ""object container""",Numbers in an ArrayList,7,problem_64,"Average of numbers",
3,"ArrayList or an ""object container""",ArrayList as return value of a method,7,code_sample,"public class Main {\n\n    public static ArrayList<Integer> addNumbersToList(int num1, int num2, int num3){\n        ArrayList<Integer> list = new ArrayList<Integer>();\n\n        list.add(num1);\n        list.add(num2);\n        list.add(num3);\n\n        return list;\n    }\n\n    public static void main(String[] args) {\n        ArrayList<Integer> numbers = addNumbersToList(3, 5, 2);\n\n        for (int number : numbers) {\n            System.out.println( number );\n        }\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:2,java.lang.System.out.println:1,ClassDefinition:1,FormalMethodParameter:2,java.util.ArrayList:2,GenericObjectCreationStatement:1,StaticMethodSpecifier:2,MethodDefinition:2,IntDataType:2,VoidDataType:1,ReturnStatement:1,ObjectMethodInvocation:3,ActualMethodParameter:5,ForEachStatement:1,"
3,"ArrayList or an ""object container""",ArrayList as return value of a method,7,problem_65,"The lengths of the Strings",
3,"ArrayList or an ""object container""",ArrayList as return value of a method,7,problem_66,"The Greatest",
3,"ArrayList or an ""object container""",ArrayList as return value of a method,7,problem_67,"Variance",
3,Using truth values,-,7,code_sample,"int num1 = 1;\nint num2 = 5;\n\nboolean firstGreater = true;\n\nif (num1 <= num2) {\n    firstGreater = false;\n}\n\nif (firstGreater==true) {\n    System.out.println(""num1 is greater"");\n} else {\n    System.out.println(""num1 was not greater"");\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,IfElseStatement:1,EqualExpression:1,True:2,False:1,ClassDefinition:1,LessEqualExpression:1,IfStatement:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,IntDataType:2,VoidDataType:1,BooleanDataType:1,ActualMethodParameter:2,"
3,Using truth values,-,7,code_sample,"if (firstGreater) {  // means the same as firstGreater==true\n    System.out.println(""num1 was greater"");\n} else {\n    System.out.println(""num1 was not greater"");\n}","PublicClassSpecifier:1,StringDataType:2,StringLiteral:2,PublicMethodSpecifier:1,java.lang.System.out.println:2,MethodDefinition:1,VoidDataType:1,IfElseStatement:1,ClassDefinition:1,ActualMethodParameter:2,"
3,Using truth values,-,7,code_sample,"if (!firstGreater) {  // means the same as firstGreater==false\n    System.out.println(""num1 was not greater"");\n} else {\n    System.out.println(""num1 was greater"");\n}","PublicClassSpecifier:1,StringDataType:2,StringLiteral:2,PublicMethodSpecifier:1,java.lang.System.out.println:2,MethodDefinition:1,VoidDataType:1,IfElseStatement:1,NotExpression:1,ClassDefinition:1,ActualMethodParameter:2,"
3,Using truth values,Methods that return a truth value,7,code_sample,"public static boolean allPositive(ArrayList<Integer> numbers) {\n    boolean noNegative = true;\n\n    for (int number : numbers) {\n        if (number < 0) {\n            noNegative = false;\n        }\n    }\n\n    // if one of the numbers on the list had a value that is below zero, noNegatives becomes false.\n\n    return noNegative;\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,True:1,False:1,ClassDefinition:1,java.util.ArrayList:1,LessExpression:2,IfStatement:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,GreaterExpression:1,ReturnStatement:1,BooleanDataType:1,ForEachStatement:1,"
3,Using truth values,Methods that return a truth value,7,code_sample,"public static void main(String[] args) {\n\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n    numbers.add(3);\n    numbers.add(1);\n    numbers.add(-1);\n\n    boolean result = allPositive(numbers);\n\n    if (result) {  // means the same as result == true\n        System.out.println(""all numbers are positive"");\n    } else {\n        System.out.println(""there is at least one negative number"");\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,IfElseStatement:1,ClassDefinition:1,java.util.ArrayList:1,ArrayInitializationStatement:1,LessExpression:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,ArrayVariable:1,VoidDataType:1,GreaterExpression:1,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:3,BooleanDataType:1,ActualMethodParameter:6,ArrayInitializer:1,"
3,Using truth values,Methods that return a truth value,7,code_sample,"ArrayList<Integer> numbers = new ArrayList<Integer>();\nnumbers.add(4);\nnumbers.add(7);\nnumbers.add(12);\nnumbers.add(9);\n\nif (allPositive(numbers)) {\n    System.out.println(""all numbers are positive"");\n} else {\n    System.out.println(""there is at least one negative number"");\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,IfElseStatement:1,ClassDefinition:1,java.util.ArrayList:1,GenericObjectCreationStatement:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,VoidDataType:1,ObjectMethodInvocation:4,ActualMethodParameter:7,"
3,Using truth values,The return command and ending a method,7,code_sample,"public static boolean allPositive(ArrayList<Integer> numbers) {\n    for (int number : numbers) {\n        if (number < 0) {\n            return false;\n        }\n    }\n\n    // if the execution reached this far, no negative numbers were found\n    // so we return true\n    return true;\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,LessExpression:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,GreaterExpression:1,ClassDefinition:1,BooleanDataType:1,java.util.ArrayList:1,"
3,Using truth values,The return command and ending a method,7,problem_68,"Is the number more than once in the list?",
3,Using truth values,The return command and ending a method,7,problem_69,"Palindrome",
4,Methods and copying parameters,-,7,code_sample,"public static void main(String[] args) {\n    int number = 1;\n    addThree();\n    System.out.println(""Main program variable number holds the value: "" + number);\n}\n\npublic static void addThree() {\n    number = number + 3;\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,ClassDefinition:1,StringDataType:1,StringLiteral:1,AddExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ActualMethodParameter:1,"
4,Methods and copying parameters,-,7,code_sample,"public static void main(String[] args) {\n    int number = 1;\n    addThree(number);\n    System.out.println(number);  // prints 1, the value did not change\n}\n\npublic static addThree(int number) {\n    number = number + 3;\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,AddExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:1,ArrayDataType:1,ActualMethodParameter:3,"
4,Methods and copying parameters,-,7,code_sample,"public static void main(String[] args) {\n    int number = 1;\n    number = addThreeAndReturn(number);\n\n    System.out.println(number);  // prints 4, because number has the method return value as its value\n}\n\npublic static int addThreeAndReturn(int number) {\n    number = number + 3;\n\n    return number;\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,AddExpression:1,MethodDefinition:1,IntDataType:2,VoidDataType:1,ReturnStatement:1,SimpleVariable:2,ArrayDataType:1,ActualMethodParameter:2,"
4,Methods and copying parameters,-,7,code_sample,"public static void main(String[] args) {\n    int number = 1;\n    number = addThreeAndReturn(number);\n\n    System.out.println(number);\n}\n\npublic static int addThreeAndReturn(int incremented) {\n    incremented = incremented + 3;\n\n    return incremented;\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,AddExpression:1,MethodDefinition:1,IntDataType:2,VoidDataType:1,ReturnStatement:1,SimpleVariable:2,ArrayDataType:1,ActualMethodParameter:2,"
4,Methods and copying parameters,-,7,code_sample,"public static void removeFirst(ArrayList<Integer> list) {\n    list.remove(0); // removes the number from index 0\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,LessExpression:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,GreaterExpression:1,ClassDefinition:1,ObjectMethodInvocation:1,ActualMethodParameter:1,java.util.ArrayList:1,"
4,Methods and copying parameters,-,7,code_sample,"public static void main(String[] args) {\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n    numbers.add(4);\n    numbers.add(3);\n    numbers.add(7);\n    numbers.add(3);\n\n    System.out.println(numbers); // prints [4,3,7,3]\n\n    removeFirst(numbers);\n\n    System.out.println(numbers); // prints [3,7,3]\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,ClassDefinition:1,java.util.ArrayList:1,ArrayInitializationStatement:1,LessExpression:1,MethodDefinition:1,ArrayVariable:1,VoidDataType:1,GreaterExpression:1,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:4,ActualMethodParameter:7,ArrayInitializer:1,"
4,Methods and copying parameters,-,7,problem_70,"Combining ArrayLists",
4,Methods and copying parameters,-,7,problem_71,"Smart combining",
4,Instructions on code-writing and problem solving,"Well indented and ""breathing"" code",7,code_sample,"public static void main(String[] args) {\nArrayList<Integer> numbers = new ArrayList<Integer>();\nnumbers.add(4);\nnumbers.add(3);\nnumbers.add(7);\nnumbers.add(3);\nSystem.out.println(""The numbers in the beginning:"");\nfor (int number : numbers) {\nSystem.out.println(number);\n}\nwhile (numbers.contains(Integer.valueOf(3))) {\nnumbers.remove(Integer.valueOf(3));\n}\nSystem.out.println(""The numbers after removal:"");\nfor (int number : numbers) {\nSystem.out.println(number);\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,java.util.ArrayList:1,GenericObjectCreationStatement:1,StaticMethodSpecifier:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,IntDataType:2,VoidDataType:1,ObjectMethodInvocation:6,ActualMethodParameter:10,ForEachStatement:2,"
4,Instructions on code-writing and problem solving,"Well indented and ""breathing"" code",7,code_sample,"public static void main(String[] args) {\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n    numbers.add(4);\n    numbers.add(3);\n    numbers.add(7);\n    numbers.add(3);\n\n    System.out.println(""The numbers in the beginning:"");\n\n    // here we print numbers\n    for (int number : numbers) {\n        System.out.println(number);\n    }\n\n    // checks if the list contains the number 3\n    while (numbers.contains(Integer.valueOf(3))) {\n        numbers.remove(Integer.valueOf(3));  // if yes, it is removed\n    }\n    // we use a while structure to get all the threes removed!\n\n    System.out.println(""The numbers after removal:"");\n\n     // here we print numbers\n    for (int number : numbers) {\n        System.out.println(number);\n    }\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,WhileStatement:1,ClassDefinition:1,java.util.ArrayList:1,ArrayInitializationStatement:1,LessExpression:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,ArrayVariable:1,IntDataType:2,VoidDataType:1,GreaterExpression:1,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:6,ActualMethodParameter:10,ArrayInitializer:1,ForEachStatement:2,"
4,Instructions on code-writing and problem solving,Getting rid of copy-paste with methods,7,code_sample,"public static void main(String[] args) {\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n    numbers.add(4);\n    numbers.add(3);\n    numbers.add(7);\n    numbers.add(3);\n\n    System.out.println(""The numbers in the beginning:"");\n\n    // here we print numbers\n    print(numbers);\n\n    while (numbers.contains(Integer.valueOf(3))) {\n        numbers.remove(Integer.valueOf(3));\n    }\n\n    System.out.println(""The numbers after removal:"");\n\n    // here we print numbers\n    print(numbers);\n}\n\npublic static void print(ArrayList<Integer> numbers) {\n    for (int number : numbers) {\n        System.out.println( number );\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,WhileStatement:1,ClassDefinition:1,java.util.ArrayList:2,ArrayInitializationStatement:1,LessExpression:2,StringDataType:2,StringLiteral:2,MethodDefinition:1,ArrayVariable:1,VoidDataType:2,GreaterExpression:2,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:6,ActualMethodParameter:10,ArrayInitializer:1,"
4,Instructions on code-writing and problem solving,Slicing separate tasks into methods with descriptive names,7,code_sample,"public static void main(String[] args) {\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n    numbers.add(4);\n    numbers.add(3);\n    numbers.add(7);\n    numbers.add(3);\n\n    System.out.println(""The numbers in the beginning:"");\n    print(numbers);\n\n    remove(numbers, 3);\n\n    System.out.println(""The numbers after removal:"");\n    print(numbers);\n}\n\npublic static void print(ArrayList<Integer> numbers) {\n    for (int number : numbers) {\n        System.out.println( number );\n    }\n}\n\npublic static void remove(ArrayList<Integer> numbers, int removed) {\n    while (numbers.contains(Integer.valueOf(removed))) {\n        numbers.remove(Integer.valueOf(removed));\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,ClassDefinition:1,java.util.ArrayList:2,ArrayInitializationStatement:1,LessExpression:2,StringDataType:2,StringLiteral:2,MethodDefinition:1,ArrayVariable:1,VoidDataType:2,GreaterExpression:2,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:4,ActualMethodParameter:9,ArrayInitializer:1,"
4,Object-oriented programming,Object,8,code_sample,"public static void main(String[] args) {\n    ArrayList<String> cities = new ArrayList<String>();\n    ArrayList<String> countries = new ArrayList<String>();\n\n    countries.add(""Finland"");\n    countries.add(""Germany"");\n    countries.add(""Netherlands"");\n\n    cities.add(""Berliini"");\n    cities.add(""Nijmegen"");\n    cities.add(""Turku"");\n    cities.add(""Helsinki"");\n\n    System.out.println(""number of countries "" + countries.size() );\n    System.out.println(""number of cities "" + cities.size() );\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringAddition:2,ClassDefinition:1,java.util.ArrayList:1,ArrayInitializationStatement:1,LessExpression:2,StringDataType:9,StringLiteral:9,MethodDefinition:1,ArrayVariable:1,VoidDataType:1,GreaterExpression:2,SimpleVariable:1,ArrayDataType:1,ObjectMethodInvocation:9,ActualMethodParameter:9,ArrayInitializer:1,"
4,Object-oriented programming,Object,8,code_sample,"String text = ""some text"";       // abbreviated way of creating a String\nString anotherText = new String(""more text"");","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,StringVariable:2,StringCreationStatement:1,ClassDefinition:1,StringDataType:2,StringConstructorCall:1,StringLiteral:2,MethodDefinition:1,VoidDataType:1,StringInitializationStatement:1,ActualMethodParameter:1,"
4,Object-oriented programming,A class and its objects,8,code_sample,"Scanner reader = new Scanner(System.in);","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ConstructorCall:1,ActualMethodParameter:1,ObjectCreationStatement:1,"
4,Object-oriented programming,A class and its objects,8,problem_72,"Accounts",
4,Object-oriented programming,Defining your own class - object variables,8,code_sample,"public class Main {\n\n    public static void main(String[] args) {\n    }\n\n}","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
4,Object-oriented programming,Defining your own class - object variables,8,code_sample,"public class Person {\n\n}","PublicClassSpecifier:1,ClassDefinition:1,"
4,Object-oriented programming,Defining your own class - object variables,8,code_sample,"public class Person {\n    private String name;\n    private int age;\n}","PublicClassSpecifier:1,StringDataType:1,IntDataType:1,InstanceField:2,StringVariable:1,ClassDefinition:1,SimpleVariable:2,PrivateFieldSpecifier:2,"
4,Object-oriented programming,"Defining your own class - constructor, or ""formatting the state""",8,code_sample,"public static void main(String[] args) {\n        Person bob = new Person(""Bob"");\n        // ...\n    }","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:1,ActualMethodParameter:1,ObjectCreationStatement:1,"
4,Object-oriented programming,"Defining your own class - constructor, or ""formatting the state""",8,code_sample,"public class Person {\n    private String name;\n    private int age;\n\n    public Person(String initialName) {\n        this.age = 0;\n        this.name = initialName;\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,ConstructorDefinition:1,StringVariable:1,ClassDefinition:1,ThisReference:2,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:1,InstanceFieldInvocation:2,IntDataType:1,InstanceField:2,SimpleVariable:2,PrivateFieldSpecifier:2,"
4,Object-oriented programming,Class definition - methods,8,code_sample,"public class Person {\n    private String name;\n    private int age;\n\n    public Person(String nameAtStart) {\n        this.age = 0;\n        this.name = nameAtStart;\n    }\n\n    public void printPerson() {\n        System.out.println(this.name + "", age "" + this.age + "" years"");\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ConstructorDefinition:1,StringAddition:1,StringVariable:1,ClassDefinition:1,ThisReference:3,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:2,InstanceFieldInvocation:3,StringLiteral:1,IntDataType:1,MethodDefinition:1,InstanceField:2,VoidDataType:1,SimpleVariable:2,PrivateFieldSpecifier:2,ActualMethodParameter:1,"
4,Object-oriented programming,Class definition - methods,8,code_sample,"public class Main {\n\n    public static void main(String[] args) {\n        Person pekka = new Person(""Pekka"");\n        Person brian = new Person(""Brian"");\n        Person martin = new Person(""Martin"");\n\n        pekka.printPerson();\n        brian.printPerson();\n        martin.printPerson();\n    }\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:3,StringLiteral:3,MethodDefinition:1,VoidDataType:1,ConstructorCall:3,ObjectMethodInvocation:3,ActualMethodParameter:3,ObjectCreationStatement:3,"
4,Object-oriented programming,Class definition - methods,8,problem_73,"Product",
4,Object-oriented programming,More methods,8,code_sample,"public class Person {\n    // ...\n\n    public void becomeOlder() {\n        this.age++;;    // same as this.age = this.age + 1;\n    }\n}","PublicClassSpecifier:1,PostIncrementExpression:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ThisReference:1,"
4,Object-oriented programming,More methods,8,code_sample,"public class Main {\n\n    public static void main(String[] args) {\n        Person pekka = new Person(""Pekka"");\n        Person andrew = new Person(""Andrew"");\n\n        pekka.printPerson();\n        andrew.printPerson();\n\n        System.out.println("""");\n\n        pekka.becomeOlder();\n        pekka.becomeOlder();\n\n        pekka.printPerson();\n        andrew.printPerson();\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:3,StringLiteral:3,MethodDefinition:1,VoidDataType:1,ConstructorCall:2,ObjectMethodInvocation:6,ActualMethodParameter:3,ObjectCreationStatement:2,"
4,Object-oriented programming,More methods,8,code_sample,"public class Person {\n    // ...\n\n    public int getAge() {\n        return this.age;\n    }\n}","PublicClassSpecifier:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:1,ReturnStatement:1,ClassDefinition:1,ThisReference:1,"
4,Object-oriented programming,More methods,8,code_sample,"public class Main {\n\n    public static void main(String[] args) {\n        Person pekka = new Person(""Pekka"");\n        Person andrew = new Person(""Andrew"");\n\n        pekka.becomeOlder();\n        pekka.becomeOlder();\n\n        andrew.becomeOlder();\n\n        System.out.println( ""Age of Pekka: ""+pekka.getAge() );\n        System.out.println( ""Age of Andrew: ""+andrew.getAge() );\n\n        int total = pekka.getAge() + andrew.getAge();\n\n        System.out.println( ""Pekka and Andrew total of ""+total+ "" years old"" );\n    }\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:3,StringAddition:3,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:5,StringLiteral:5,AddExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:2,ObjectMethodInvocation:6,ActualMethodParameter:5,ObjectCreationStatement:2,"
4,Object-oriented programming,More methods,8,problem_74,"Multiplier",
4,Object-oriented programming,More methods,8,problem_75,"Decreasing counter",
4,Object-oriented programming,More methods,8,problem_76,"Menu",
4,Object-oriented programming,The Person class grows,8,code_sample,"public class Person {\n    private String name;\n    private int age;\n\n    public Person(String initialName) {\n        this.age = 0;\n        this.name = initialName;\n    }\n\n    public void printPerson() {\n        System.out.println(this.name + "", age "" + this.age + "" years"");\n    }\n\n    public void becomeOlder() {\n        this.age = this.age + 1;\n    }\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:2,java.lang.System.out.println:1,ConstructorDefinition:1,StringAddition:1,StringVariable:1,ClassDefinition:1,ThisReference:4,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:2,InstanceFieldInvocation:4,StringLiteral:1,AddExpression:1,IntDataType:1,MethodDefinition:2,InstanceField:2,VoidDataType:2,SimpleVariable:2,PrivateFieldSpecifier:2,ActualMethodParameter:1,"
4,Object-oriented programming,The Person class grows,8,code_sample,"public class Person {\n    // ...\n\n    public boolean isAdult(){\n        if ( this.age < 18 ) {\n            return false;\n        }\n\n        return true;\n    }\n\n   /*\n      note that the method could also be written like this:\n  \n      public boolean isAdult(){\n        return this.age >= 18;\n      }\n   */\n}","PublicClassSpecifier:1,IfStatement:1,LessExpression:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,ReturnStatement:2,True:1,False:1,ClassDefinition:1,BooleanDataType:1,ThisReference:1,"
4,Object-oriented programming,The Person class grows,8,code_sample,"public static void main(String[] args) {\n        Person bob = new Person(""Bob"");\n        Person andy = new Person(""Andy"");\n\n        int i = 0;\n        while ( i < 30 ) {\n            bob.becomeOlder();\n            i++;\n        }\n\n        andy.becomeOlder();\n\n        System.out.println("""");\n\n        if ( andy.isAdult() ) {\n            System.out.print(""adult: "");\n            andy.printPerson();\n        } else {\n            System.out.print(""minor: "");\n            andy.printPerson();\n        }\n\n        if ( bob.isAdult() ) {\n            System.out.print(""adult: "");\n            bob.printPerson();\n        } else {\n            System.out.print(""minor: "");\n            bob.printPerson();\n        }\n    }","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,IfElseStatement:2,WhileStatement:1,ClassDefinition:1,java.lang.System.out.print:4,StringDataType:7,LessExpression:1,StringLiteral:7,MethodDefinition:1,IntDataType:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:8,ActualMethodParameter:7,ObjectCreationStatement:2,"
4,Object-oriented programming,The Person class grows,8,code_sample,"public class Person {\n    // ...\n\n    public String getName() {\n        return this.name;\n    }\n}","PublicClassSpecifier:1,StringDataType:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,ReturnStatement:1,ClassDefinition:1,ThisReference:1,"
