course_id,course_name,topic_id,topic_name,content_id,content_name,display_name,Concepts
345,"Java Test (Hung)",571,Inheritance,339,jInheritance2,"Inheritance 2","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.11838134572979397, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.010219165181686028, SimpleAssignmentExpression:0.105002293577833, ObjectCreationStatement:1.799959467452818, ConstructorCall:1.799959467452818, ActualMethodParameter:1.2410750957279792, IntDataType:0.3124014620925428, IfElseIfStatement:2.765702510098185, LessExpression:0.9959088951855976, java.lang.System.out.println:1.9928273974298958, ObjectMethodInvocation:1.7545508812987103, IfElseStatement:2.4711925691080436, ExtendsSpecification:2.3693651897863552, PrivateFieldSpecifier:1.54920357902219, InstanceField:1.4548349748548874, DoubleDataType:1.8771414386859093, SimpleVariable:1.3693270849591437, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606"
345,"Java Test (Hung)",571,Inheritance,341,jInheritance4,"Inheritance 4","java.util.ArrayList:2.310507827583246, ImportStatement:1.2481175742155695, ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.11838134572979397, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.010219165181686028, SimpleAssignmentExpression:0.09621951635796391, GenericObjectCreationStatement:1.3646231432870066, ObjectMethodInvocation:1.8771414386859093, ActualMethodParameter:1.0516544519964366, ObjectCreationStatement:1.799959467452818, ConstructorCall:1.799959467452818, java.lang.System.out.println:0.8351138191076559, ExtendsSpecification:2.3693651897863552, PrivateFieldSpecifier:1.54920357902219, InstanceField:1.4548349748548874, DoubleDataType:1.8771414386859093, SimpleVariable:1.3693270849591437, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, IntDataType:0.3053872084805745, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606"
345,"Java Test (Hung)",571,Inheritance,343,jInheritance6,"Inheritance 6","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.11838134572979397, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.010219165181686028, SimpleAssignmentExpression:0.1145303082093471, ObjectCreationStatement:1.799959467452818, ConstructorCall:1.799959467452818, ActualMethodParameter:1.1872593360711918, IntDataType:0.3124014620925428, IfElseStatement:3.0727083861919366, java.lang.String.equals:3.5685123294367225, ObjectMethodInvocation:1.604512165010856, MultiplyExpression:2.2712858824872852, AddExpression:0.9274604693928049, ExtendsSpecification:2.3693651897863552, PrivateFieldSpecifier:1.54920357902219, InstanceField:1.4548349748548874, DoubleDataType:1.8771414386859093, SimpleVariable:1.3693270849591437, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606"
345,"Java Test (Hung)",571,Inheritance,338,jInheritance1,"Inheritance 1","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.11838134572979397, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.010219165181686028, SimpleAssignmentExpression:0.10095005156915493, ObjectCreationStatement:1.5829635769361852, ConstructorCall:1.5829635769361852, ActualMethodParameter:1.1872593360711918, java.lang.System.out.println:1.9928273974298958, ObjectMethodInvocation:1.7545508812987103, ExplicitTypeCasting:2.619314878951426, ExtendsSpecification:2.3693651897863552, PrivateFieldSpecifier:1.54920357902219, InstanceField:1.4548349748548874, DoubleDataType:1.8771414386859093, SimpleVariable:1.3693270849591437, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, IntDataType:0.3053872084805745, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606"
345,"Java Test (Hung)",571,Inheritance,340,jInheritance3,"Inheritance 3","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.11838134572979397, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.010219165181686028, SimpleAssignmentExpression:0.10095005156915493, ObjectCreationStatement:1.5829635769361852, ConstructorCall:1.5829635769361852, ActualMethodParameter:1.1251336008903943, java.lang.System.out.println:1.7525801232158837, ObjectMethodInvocation:1.604512165010856, ExtendsSpecification:2.3693651897863552, PrivateFieldSpecifier:1.54920357902219, InstanceField:1.4548349748548874, DoubleDataType:1.8771414386859093, SimpleVariable:1.3693270849591437, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, IntDataType:0.3053872084805745, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606"
345,"Java Test (Hung)",571,Inheritance,342,jInheritance5,"Inheritance 5","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.11838134572979397, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.010219165181686028, SimpleAssignmentExpression:0.10095005156915493, ObjectCreationStatement:1.5829635769361852, ConstructorCall:1.5829635769361852, ActualMethodParameter:1.1251336008903943, MultiplyExpression:1.6180223506119946, java.lang.System.out.println:1.7525801232158837, ExtendsSpecification:2.3693651897863552, PrivateFieldSpecifier:1.54920357902219, InstanceField:1.4548349748548874, DoubleDataType:1.8771414386859093, SimpleVariable:1.3693270849591437, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, IntDataType:0.3053872084805745, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606"
345,"Java Test (Hung)",572,Interfaces,335,jInterfaces3,"Interfaces 3","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.12491792781154451, MethodDefinition:0.03917224033955355, PublicMethodSpecifier:0.03917224033955355, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.03267296607874512, DoubleDataType:2.2846989832718094, SimpleAssignmentExpression:0.12367040735995831, MultiplyExpression:1.6180223506119946, ObjectCreationStatement:1.2771250467229363, ConstructorCall:1.2771250467229363, ActualMethodParameter:1.1872593360711918, False:3.428016974031039, IfStatement:2.050647575608746, ObjectMethodInvocation:2.0705749867113057, IntDataType:0.3053872084805745, ImplementsSpecification:2.8790532782087976, MethodImplementation:2.8790532782087976, PublicFieldSpecifier:3.4064949548449532, StaticFieldSpecifier:3.4064949548449532, FinalFieldSpecifier:3.0174162258609356, ClassField:3.4064949548449532, ClassConstantInitializationStatement:3.0174162258609356, StringVariable:2.0717601284048004, StringDataType:1.9928273974298958, StringLiteral:1.413970608268776, PrivateFieldSpecifier:2.0608874658987477, InstanceField:1.9353500115988385, SimpleVariable:1.821599862226724, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606, InstanceFieldInvocation:3.256885317333389, ThisReference:3.256885317333389, ReturnStatement:2.437980885616004, NotEqualExpression:1.6334684555795864, java.lang.String.equalsIgnoreCase:2.8790532782087976, LessExpression:0.9959088951855976, AddAssignmentExpression:2.2220724104502243, SubtractExpression:0.9426603716603998, GreaterExpression:1.2366382448308584, BooleanDataType:3.041204527372663, True:2.765702510098185, NotExpression:1.7004152452101997, InterfaceDefinition:1.7004152452101997, PublicInterfaceSpecifier:1.7004152452101997, AbstractMethodDefinition:2.8790532782087976, InstanceFieldInitializationStatement:2.58090485941742, AddExpression:0.6580609267736252, IfElseStatement:1.177536499929862"
345,"Java Test (Hung)",572,Interfaces,337,jInterfaces5,"Interfaces 5","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.12491792781154451, MethodDefinition:0.03917224033955355, PublicMethodSpecifier:0.03917224033955355, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.03267296607874512, IntDataType:0.3053872084805745, SimpleAssignmentExpression:0.12463041072796445, DoubleDataType:2.2846989832718094, MultiplyExpression:1.6180223506119946, ObjectCreationStatement:1.5829635769361852, ConstructorCall:1.5829635769361852, ActualMethodParameter:1.331006305838659, False:3.428016974031039, StringLiteral:1.7525801232158837, StringDataType:2.179177660777151, IfStatement:2.103159396883101, ObjectMethodInvocation:2.2846989832718094, AddAssignmentExpression:2.4116365278793155, ImplementsSpecification:2.8790532782087976, MethodImplementation:2.8790532782087976, PublicFieldSpecifier:3.4064949548449532, StaticFieldSpecifier:3.4064949548449532, FinalFieldSpecifier:3.0174162258609356, ClassField:3.4064949548449532, ClassConstantInitializationStatement:3.0174162258609356, StringVariable:2.0717601284048004, PrivateFieldSpecifier:2.0608874658987477, InstanceField:1.9353500115988385, SimpleVariable:1.821599862226724, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606, InstanceFieldInvocation:3.256885317333389, ThisReference:3.256885317333389, ReturnStatement:2.437980885616004, NotEqualExpression:1.6334684555795864, java.lang.String.equalsIgnoreCase:2.8790532782087976, LessExpression:0.9959088951855976, SubtractExpression:0.9426603716603998, GreaterExpression:1.2366382448308584, BooleanDataType:3.041204527372663, True:2.765702510098185, NotExpression:1.7004152452101997, InterfaceDefinition:1.7004152452101997, PublicInterfaceSpecifier:1.7004152452101997, AbstractMethodDefinition:2.8790532782087976, InstanceFieldInitializationStatement:2.58090485941742, AddExpression:0.6580609267736252, IfElseStatement:1.177536499929862"
345,"Java Test (Hung)",572,Interfaces,336,jInterfaces4,"Interfaces 4","ClassDefinition:0.0, PublicClassSpecifier:0.00344877014851799, FormalMethodParameter:0.12491792781154451, MethodDefinition:0.03917224033955355, PublicMethodSpecifier:0.03917224033955355, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.03267296607874512, SimpleAssignmentExpression:0.12164687620264263, ObjectCreationStatement:1.2771250467229363, ConstructorCall:1.2771250467229363, ActualMethodParameter:1.1872593360711918, StringLiteral:1.7525801232158837, StringDataType:2.179177660777151, IfStatement:2.050647575608746, ObjectMethodInvocation:2.0705749867113057, IntDataType:0.3053872084805745, ImplementsSpecification:2.8790532782087976, MethodImplementation:2.8790532782087976, PublicFieldSpecifier:3.4064949548449532, StaticFieldSpecifier:3.4064949548449532, FinalFieldSpecifier:3.0174162258609356, ClassField:3.4064949548449532, ClassConstantInitializationStatement:3.0174162258609356, StringVariable:2.0717601284048004, PrivateFieldSpecifier:2.0608874658987477, InstanceField:1.9353500115988385, SimpleVariable:1.821599862226724, ConstructorDefinition:1.5659272727578606, PublicConstructorSpecifier:1.5659272727578606, InstanceFieldInvocation:3.256885317333389, ThisReference:3.256885317333389, ReturnStatement:2.437980885616004, NotEqualExpression:1.6334684555795864, java.lang.String.equalsIgnoreCase:2.8790532782087976, LessExpression:0.9959088951855976, AddAssignmentExpression:2.2220724104502243, SubtractExpression:0.9426603716603998, GreaterExpression:1.2366382448308584, DoubleDataType:2.149770712360963, BooleanDataType:3.041204527372663, True:2.765702510098185, False:2.765702510098185, NotExpression:1.7004152452101997, InterfaceDefinition:1.7004152452101997, PublicInterfaceSpecifier:1.7004152452101997, AbstractMethodDefinition:2.8790532782087976, InstanceFieldInitializationStatement:2.58090485941742, AddExpression:0.6580609267736252, IfElseStatement:1.177536499929862, MultiplyExpression:0.770996319495907"
345,"Java Test (Hung)",572,Interfaces,333,jInterfaces1,"Interfaces 1","ClassDefinition:0.0, PublicClassSpecifier:0.00303300025864159, FormalMethodParameter:0.11065021004754003, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.03146932178177212, SimpleAssignmentExpression:0.11314869823537574, ObjectCreationStatement:1.2771250467229363, ConstructorCall:1.2771250467229363, ActualMethodParameter:1.331006305838659, True:2.765702510098185, StringLiteral:1.7525801232158837, StringDataType:2.179177660777151, ExplicitTypeCasting:2.1132467517904097, java.lang.System.out.println:1.9928273974298958, ObjectMethodInvocation:1.8771414386859093, ImplementsSpecification:2.8790532782087976, MethodImplementation:2.8790532782087976, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, IntDataType:0.2581541967298676, StringVariable:2.0717601284048004, PrivateFieldSpecifier:1.9262969987394463, InstanceField:1.8089580244146897, SimpleVariable:1.7026365609833463, ConstructorDefinition:1.2633802637811578, PublicConstructorSpecifier:1.2633802637811578, InstanceFieldInvocation:3.256885317333389, ThisReference:3.256885317333389, ReturnStatement:2.1746820844600707, IfStatement:1.993127383414709, NotEqualExpression:1.6334684555795864, java.lang.String.equalsIgnoreCase:2.8790532782087976, LessExpression:0.9959088951855976, AddAssignmentExpression:2.2220724104502243, SubtractExpression:0.9426603716603998, GreaterExpression:0.730378468587643, DoubleDataType:2.149770712360963, BooleanDataType:2.6745691133017373, False:1.6334684555795864, NotExpression:1.7004152452101997, InterfaceDefinition:1.7004152452101997, PublicInterfaceSpecifier:1.7004152452101997, AbstractMethodDefinition:2.8790532782087976"
345,"Java Test (Hung)",572,Interfaces,334,jInterfaces2,"Interfaces 2","ClassDefinition:0.0, PublicClassSpecifier:0.00303300025864159, FormalMethodParameter:0.11065021004754003, MethodDefinition:0.037188127956963586, PublicMethodSpecifier:0.037188127956963586, StaticMethodSpecifier:0.047202731434856086, VoidDataType:0.03146932178177212, IntDataType:0.2698557380726198, SimpleAssignmentExpression:0.11314869823537574, ObjectCreationStatement:1.2771250467229363, ConstructorCall:1.2771250467229363, ActualMethodParameter:1.1251336008903943, False:2.765702510098185, AddAssignmentExpression:2.4116365278793155, ObjectMethodInvocation:1.604512165010856, StringLiteral:1.7525801232158837, StringDataType:2.179177660777151, ImplementsSpecification:2.8790532782087976, MethodImplementation:2.8790532782087976, PublicFieldSpecifier:3.0174162258609356, StaticFieldSpecifier:3.0174162258609356, FinalFieldSpecifier:3.0174162258609356, ClassField:3.0174162258609356, ClassConstantInitializationStatement:3.0174162258609356, StringVariable:2.0717601284048004, PrivateFieldSpecifier:1.9262969987394463, InstanceField:1.8089580244146897, SimpleVariable:1.7026365609833463, ConstructorDefinition:1.2633802637811578, PublicConstructorSpecifier:1.2633802637811578, InstanceFieldInvocation:3.256885317333389, ThisReference:3.256885317333389, ReturnStatement:2.1746820844600707, IfStatement:1.993127383414709, NotEqualExpression:1.6334684555795864, java.lang.String.equalsIgnoreCase:2.8790532782087976, LessExpression:0.9959088951855976, SubtractExpression:0.9426603716603998, GreaterExpression:0.730378468587643, DoubleDataType:2.149770712360963, BooleanDataType:2.6745691133017373, True:1.6334684555795864, NotExpression:1.7004152452101997, InterfaceDefinition:1.7004152452101997, PublicInterfaceSpecifier:1.7004152452101997, AbstractMethodDefinition:2.8790532782087976"
