course_id,AssignmentId,content_name,Topic,Code,Concepts
345,90,jInheritance1,17,Inheritance 1,"ObjectCreationStatement:1.5829635769361852,java.lang.System.out.println:1.9928273974298958,ExtendsSpecification:2.3693651897863552,DoubleDataType:1.8771414386859093,StaticFieldSpecifier:3.0174162258609356,ClassConstantInitializationStatement:3.0174162258609356,PublicConstructorSpecifier:1.5659272727578606,ClassDefinition:0.0,MethodDefinition:0.037188127956963586,VoidDataType:0.010219165181686028,ConstructorCall:1.5829635769361852,ObjectMethodInvocation:1.7545508812987103,PrivateFieldSpecifier:1.54920357902219,SimpleVariable:1.3693270849591437,FinalFieldSpecifier:3.0174162258609356,IntDataType:0.3053872084805745,PublicClassSpecifier:0.00344877014851799,PublicMethodSpecifier:0.037188127956963586,SimpleAssignmentExpression:0.10095005156915493,ActualMethodParameter:1.1872593360711918,ExplicitTypeCasting:2.619314878951426,InstanceField:1.4548349748548874,PublicFieldSpecifier:3.0174162258609356,ClassField:3.0174162258609356,ConstructorDefinition:1.5659272727578606,FormalMethodParameter:0.11838134572979397,StaticMet"
345,91,jInheritance3,17,Inheritance 3,"DoubleDataType:1.8771414386859093,StaticFieldSpecifier:3.0174162258609356,FormalMethodParameter:0.11838134572979397,ClassConstantInitializationStatement:3.0174162258609356,StaticMethodSpecifier:0.047202731434856086,PublicConstructorSpecifier:1.5659272727578606,ObjectCreationStatement:1.5829635769361852,java.lang.System.out.println:1.7525801232158837,PrivateFieldSpecifier:1.54920357902219,SimpleVariable:1.3693270849591437,ClassDefinition:0.0,FinalFieldSpecifier:3.0174162258609356,MethodDefinition:0.037188127956963586,IntDataType:0.3053872084805745,VoidDataType:0.010219165181686028,ConstructorCall:1.5829635769361852,ObjectMethodInvocation:1.604512165010856,InstanceField:1.4548349748548874,PublicFieldSpecifier:3.0174162258609356,PublicClassSpecifier:0.00344877014851799,ClassField:3.0174162258609356,PublicMethodSpecifier:0.037188127956963586,ConstructorDefinition:1.5659272727578606,SimpleAssignmentExpression:0.10095005156915493,ActualMethodParameter:1.1251336008903943,ExtendsSpecification:2.3693651897863552"
345,92,jInheritance5,17,Inheritance 5,"ExtendsSpecification:2.3693651897863552,DoubleDataType:1.8771414386859093,StaticFieldSpecifier:3.0174162258609356,ClassConstantInitializationStatement:3.0174162258609356,PublicConstructorSpecifier:1.5659272727578606,FormalMethodParameter:0.11838134572979397,StaticMethodSpecifier:0.047202731434856086,ObjectCreationStatement:1.5829635769361852,MultiplyExpression:1.6180223506119946,PrivateFieldSpecifier:1.54920357902219,SimpleVariable:1.3693270849591437,FinalFieldSpecifier:3.0174162258609356,IntDataType:0.3053872084805745,ClassDefinition:0.0,MethodDefinition:0.037188127956963586,VoidDataType:0.010219165181686028,ConstructorCall:1.5829635769361852,java.lang.System.out.println:1.7525801232158837,InstanceField:1.4548349748548874,PublicFieldSpecifier:3.0174162258609356,ClassField:3.0174162258609356,ConstructorDefinition:1.5659272727578606,PublicClassSpecifier:0.00344877014851799,PublicMethodSpecifier:0.037188127956963586,SimpleAssignmentExpression:0.10095005156915493,ActualMethodParameter:1.1251336008903943"
345,93,jInterfaces3,18,Interfaces 3,"MethodDefinition:0.03917224033955355,VoidDataType:0.03267296607874512,MultiplyExpression:1.6180223506119946,ActualMethodParameter:1.1872593360711918,NotEqualExpression:1.6334684555795864,ObjectMethodInvocation:2.0705749867113057,AddAssignmentExpression:2.2220724104502243,MethodImplementation:2.8790532782087976,FinalFieldSpecifier:3.0174162258609356,BooleanDataType:3.041204527372663,StringVariable:2.0717601284048004,InterfaceDefinition:1.7004152452101997,PrivateFieldSpecifier:2.0608874658987477,InstanceFieldInitializationStatement:2.58090485941742,ConstructorDefinition:1.5659272727578606,ThisReference:3.256885317333389,PublicClassSpecifier:0.00344877014851799,PublicMethodSpecifier:0.03917224033955355,DoubleDataType:2.2846989832718094,ObjectCreationStatement:1.2771250467229363,False:3.428016974031039,java.lang.String.equalsIgnoreCase:2.8790532782087976,IntDataType:0.3053872084805745,SubtractExpression:0.9426603716603998,PublicFieldSpecifier:3.4064949548449532,ClassField:3.4064949548449532,True:2.765702510098185"
345,94,jInterfaces5,18,Interfaces 5,"AddAssignmentExpression:2.4116365278793155,PublicFieldSpecifier:3.4064949548449532,ClassField:3.4064949548449532,PrivateFieldSpecifier:2.0608874658987477,ConstructorDefinition:1.5659272727578606,ThisReference:3.256885317333389,FormalMethodParameter:0.12491792781154451,java.lang.String.equalsIgnoreCase:2.8790532782087976,StaticMethodSpecifier:0.047202731434856086,GreaterExpression:1.2366382448308584,SimpleAssignmentExpression:0.12463041072796445,NotExpression:1.7004152452101997,ObjectCreationStatement:1.5829635769361852,AbstractMethodDefinition:2.8790532782087976,False:3.428016974031039,IfElseStatement:1.177536499929862,IfStatement:2.103159396883101,ImplementsSpecification:2.8790532782087976,StaticFieldSpecifier:3.4064949548449532,ClassConstantInitializationStatement:3.0174162258609356,InstanceField:1.9353500115988385,PublicConstructorSpecifier:1.5659272727578606,ClassDefinition:0.0,ReturnStatement:2.437980885616004,MethodDefinition:0.03917224033955355,LessExpression:0.9959088951855976,VoidDataType:0.032672966"
345,95,jInterfaces4,18,Interfaces 4,"StaticMethodSpecifier:0.047202731434856086,GreaterExpression:1.2366382448308584,ObjectCreationStatement:1.2771250467229363,True:2.765702510098185,StringLiteral:1.7525801232158837,InterfaceDefinition:1.7004152452101997,ObjectMethodInvocation:2.0705749867113057,InstanceFieldInitializationStatement:2.58090485941742,MethodImplementation:2.8790532782087976,MultiplyExpression:0.770996319495907,FinalFieldSpecifier:3.0174162258609356,StringVariable:2.0717601284048004,SimpleVariable:1.821599862226724,InstanceFieldInvocation:3.256885317333389,ClassDefinition:0.0,NotEqualExpression:1.6334684555795864,MethodDefinition:0.03917224033955355,AddAssignmentExpression:2.2220724104502243,VoidDataType:0.03267296607874512,DoubleDataType:2.149770712360963,ConstructorCall:1.2771250467229363,False:2.765702510098185,StringDataType:2.179177660777151,PublicInterfaceSpecifier:1.7004152452101997,IntDataType:0.3053872084805745,AddExpression:0.6580609267736252,PublicFieldSpecifier:3.4064949548449532,ClassField:3.4064949548449532,PrivateFiel"
345,96,jInterfaces1,18,Interfaces 1,"ReturnStatement:2.1746820844600707,PublicClassSpecifier:0.00303300025864159,java.lang.String.equalsIgnoreCase:2.8790532782087976,PublicMethodSpecifier:0.037188127956963586,SimpleAssignmentExpression:0.11314869823537574,SubtractExpression:0.9426603716603998,ActualMethodParameter:1.331006305838659,BooleanDataType:2.6745691133017373,StringDataType:2.179177660777151,InterfaceDefinition:1.7004152452101997,ObjectMethodInvocation:1.8771414386859093,PublicFieldSpecifier:3.0174162258609356,ClassField:3.0174162258609356,StringVariable:2.0717601284048004,SimpleVariable:1.7026365609833463,InstanceFieldInvocation:3.256885317333389,IfStatement:1.993127383414709,FormalMethodParameter:0.11065021004754003,StaticMethodSpecifier:0.047202731434856086,LessExpression:0.9959088951855976,ObjectCreationStatement:1.2771250467229363,GreaterExpression:0.730378468587643,True:2.765702510098185,False:1.6334684555795864,ExplicitTypeCasting:2.1132467517904097,PublicInterfaceSpecifier:1.7004152452101997,ImplementsSpecification:2.8790532782087"
345,97,jInterfaces2,18,Interfaces 2,"ImplementsSpecification:2.8790532782087976,StaticFieldSpecifier:3.0174162258609356,ClassConstantInitializationStatement:3.0174162258609356,InstanceField:1.8089580244146897,PublicConstructorSpecifier:1.2633802637811578,ClassDefinition:0.0,ReturnStatement:2.1746820844600707,MethodDefinition:0.037188127956963586,java.lang.String.equalsIgnoreCase:2.8790532782087976,VoidDataType:0.03146932178177212,GreaterExpression:0.730378468587643,ObjectCreationStatement:1.2771250467229363,True:1.6334684555795864,False:2.765702510098185,PublicInterfaceSpecifier:1.7004152452101997,StringLiteral:1.7525801232158837,MethodImplementation:2.8790532782087976,FinalFieldSpecifier:3.0174162258609356,StringVariable:2.0717601284048004,SimpleVariable:1.7026365609833463,InstanceFieldInvocation:3.256885317333389,PublicClassSpecifier:0.00303300025864159,IfStatement:1.993127383414709,PublicMethodSpecifier:0.037188127956963586,LessExpression:0.9959088951855976,IntDataType:0.2698557380726198,DoubleDataType:2.149770712360963,ConstructorCall:1.2771"
345,98,constant_test,19,UNKNOWN,"ObjectCreationStatement:0.7542906259930543,ActualMethodParameter:0.6823713880435349,IntDataType:0.08763138849046424,ReturnStatement:0.7382038060995995,FinalFieldSpecifier:2.7593848049088066,PrivateFieldSpecifier:1.2498876929761575,ClassDefinition:0.0,MethodDefinition:0.028529451163577604,VoidDataType:0.02438593624841009,ConstructorCall:0.7542906259930543,DoubleDataType:2.22061370299916,MultiplyExpression:0.770996319495907,PublicFieldSpecifier:2.7593848049088066,ClassField:2.7593848049088066,InstanceField:1.1737516973270274,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.028529451163577604,SimpleAssignmentExpression:0.105002293577833,ObjectMethodInvocation:1.4110786169854597,AddExpression:0.6580609267736252,SubtractExpression:0.44918271790863373,StaticFieldSpecifier:2.7593848049088066,ClassConstantInitializationStatement:2.7593848049088066,SimpleVariable:1.1047644701605974,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086"
345,99,dfdfdfd,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,VoidDataType:0.010219165181686028,MethodDefinition:0.010219165181686028,ClassDefinition:0.0,PublicMethodSpecifier:0.010219165181686028"
345,100,If-else_testing,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,IfElseIfStatement:1.6334684555795864,ModulusExpression:1.8008197391608032,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,GreaterExpression:1.5327812295566228,PostIncrementExpression:0.4532606303290731,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,MultiplyExpression:0.770996319495907,IfElseStatement:1.9937426048626723,PostDecrementExpression:1.1361438147716372"
345,101,j2DArrays3_Arraycreat_MaxsubNoit,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ArrayElement:2.2909680000837254,java.lang.System.out.print:1.448177914461923,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.18390430875913744,ArrayVariable:0.9470875785515882,AddExpression:0.6580609267736252,ActualMethodParameter:0.6823713880435349,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.07389246393511288,ArrayDataType:1.2232939904905373,SubtractExpression:0.44918271790863373"
345,102,j2DArrays3_Arrayele_MaxsubNoit,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ForStatement:0.7625631519590442,SubtractExpression:0.7605324523832565,java.lang.System.out.print:1.448177914461923,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2286686674462587,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,ArrayElement:2.2909680000837254,ActualMethodParameter:0.6823713880435349,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.08720173872487652,ArrayDataType:1.2232939904905373,PostIncrementExpression:0.4532606303290731,AddExpression:0.6580609267736252"
345,103,j2DArrays3_Array_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.08720173872487652,ArrayDataType:1.2232939904905373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,SimpleVariable:0.6524916928930169,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2091142882119013,ArrayVariable:0.9470875785515882,ForStatement:1.291131650738361"
345,104,j2DArrays3_ForArray_Maxsub,19,UNKNOWN,"Constant:1.2744465129379186,SimpleAssignmentExpression:0.0790553340673338,ArrayDataType:1.2232939904905373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ForStatement:1.6003244015867375,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2286686674462587,ArrayVariable:0.9470875785515882,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028"
345,105,j2DArrays3_ForCons_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2286686674462587,ArrayVariable:0.9470875785515882,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.0790553340673338,ArrayDataType:1.2232939904905373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ForStatement:1.6003244015867375"
345,106,j2DArrays3_For_MaxsubNoit,19,UNKNOWN,"ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ForStatement:0.7625631519590442,ArrayElement:1.6255102778998405,ActualMethodParameter:0.4030195342013126,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2091142882119013,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,AddExpression:0.38866138415444546,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.07389246393511288,ArrayDataType:1.2232939904905373,PostIncrementExpression:0.4532606303290731,java.lang.System.out.print:0.8553172051959429,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086"
345,107,j2DArrays3_Multid_Maxsub,19,UNKNOWN,"ArrayVariable:0.9470875785515882,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.08342047856662699,MultiDimensionalArrayDataType:1.6334684555795864,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ForStatement:1.8197001495176777,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.24464575861985594"
345,108,j2DArrays3_Multid_MaxsubNoit,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.2286686674462587,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,ArrayElement:2.2909680000837254,ActualMethodParameter:0.6823713880435349,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.08720173872487652,MultiDimensionalArrayDataType:1.6334684555795864,PostIncrementExpression:0.4532606303290731,AddExpression:0.6580609267736252,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,ArrayCreationStatement:1.2744465129379186,ForStatement:0.7625631519590442,SubtractExpression:0.7605324523832565,java.lang.System.out.print:1.448177914461923"
345,109,jAddaArithm_Minsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,AddAssignmentExpression:0.7542906259930543,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,SubtractExpression:0.44918271790863373"
345,110,jAdd_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,AddExpression:0.6580609267736252"
345,111,jArray1_WhileAdda_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ArrayDataType:1.2232939904905373,ArrayElement:0.9600525557159558,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145,IntDataType:0.18390430875913744,WhileStatement:0.770996319495907,PostIncrementExpression:0.4532606303290731,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.38165648258578694"
345,112,jArray1_WhileArray_Maxsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145,IntDataType:0.18390430875913744,LessExpression:0.38165648258578694,AddAssignmentExpression:0.7542906259930543,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.0675736215747451,ArrayElement:0.9600525557159558,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ArrayDataType:1.2232939904905373,WhileStatement:0.770996319495907,PostIncrementExpression:0.4532606303290731"
345,113,jArray1_WhileArray_MaxsubNoit,19,UNKNOWN,"StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145,IntDataType:0.18390430875913744,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.38165648258578694,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ArrayDataType:1.2232939904905373,ArrayElement:0.9600525557159558,PostIncrementExpression:0.4532606303290731,FormalMethodParameter:0.042403848553087355"
345,114,jArray2_ArrayAdd_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,ArrayInitializer:1.1998128946410145,ForStatement:0.7625631519590442,ArrayElement:1.6255102778998405,AddExpression:0.38866138415444546,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,IfStatement:0.6035052322021434,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,SimpleVariable:0.6524916928930169,PostIncrementExpression:0.4532606303290731,GreaterExpression:0.730378468587643"
345,115,jArray2_ForAdd_Maxsub,19,UNKNOWN,"IntDataType:0.18390430875913744,ArrayInitializer:1.1998128946410145,LessExpression:0.38165648258578694,AddExpression:0.38866138415444546,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,ArrayVariable:0.9470875785515882,ArrayLength:1.5754765086018998,ArrayElement:0.9600525557159558,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ForStatement:0.7625631519590442,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028"
345,116,jArray2_ForArray_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,ArrayInitializer:1.1998128946410145,ForStatement:0.7625631519590442,ArrayElement:1.6255102778998405,AddExpression:0.38866138415444546,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,IfStatement:0.6035052322021434,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,SimpleVariable:0.6524916928930169,PostIncrementExpression:0.4532606303290731,GreaterExpression:0.730378468587643"
345,117,jArray2_ForIf_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,ArrayInitializer:1.1998128946410145,ForStatement:0.7625631519590442,IfStatement:0.6035052322021434,AddExpression:0.38866138415444546,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,ArrayElement:1.6255102778998405,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,SimpleVariable:0.6524916928930169,PostIncrementExpression:0.4532606303290731,GreaterExpression:0.730378468587643"
345,118,jArray2_ForIf_MaxsubNoit,19,UNKNOWN,"PostIncrementExpression:0.4532606303290731,GreaterExpression:0.730378468587643,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,ArrayInitializer:1.1998128946410145,ForStatement:0.7625631519590442,IfStatement:0.6035052322021434,AddExpression:0.38866138415444546,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,ArrayVariable:0.9470875785515882,LessExpression:0.38165648258578694,ArrayElement:0.9600525557159558,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,SimpleVariable:0.6524916928930169"
345,119,jArray2_For_MaxsubNoit,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,ForStatement:0.7625631519590442,IfStatement:0.6035052322021434,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,LessExpression:0.38165648258578694,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SimpleVariable:0.6524916928930169,PostIncrementExpression:0.4532606303290731,AddExpression:0.38866138415444546"
345,120,jArrayAdd_Minsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,AddExpression:0.8156495569172763,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.18390430875913744,ArrayInitializer:1.1998128946410145,ArrayElement:1.6255102778998405,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0790553340673338,ArrayVariable:0.9470875785515882"
345,121,jArraycreat_Minsub,19,UNKNOWN,"IntDataType:0.18390430875913744,SubtractExpression:0.44918271790863373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.08342047856662699,java.lang.System.out.print:2.041038623727903,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayDataType:1.2232939904905373,ArrayElement:2.9564257222676096,ActualMethodParameter:0.9617232418857572,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayCreationStatement:1.2744465129379186"
345,122,jArrayelement_Minsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:1.6035586633679675,SimpleAssignmentExpression:0.08720173872487652,ArrayElement:2.6802358133766147,SubtractExpression:0.44918271790863373,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ArrayDataType:2.071216770994978,java.lang.System.out.print:1.448177914461923,java.lang.System.out.println:0.8351138191076559,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145,IntDataType:0.2091142882119013,ActualMethodParameter:0.6823713880435349,ArrayCreationStatement:1.2744465129379186"
345,123,jArrayinit_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,ArrayDataType:1.2232939904905373,java.lang.System.out.println:1.413970608268776,java.lang.System.out.print:0.8553172051959429,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145,IntDataType:0.14837283835118278,ActualMethodParameter:0.8457817470481722,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:0.9470875785515882,SimpleAssignmentExpression:0.047945504424613664,ArrayElement:2.0147780911927304"
345,124,jBoolean_Operators2,19,UNKNOWN,"FormalMethodParameter:0.10118806469201419,InstanceField:0.6932366605830763,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.09352058108524432,ConstructorCall:0.7542906259930543,ObjectMethodInvocation:1.604512165010856,IfElseStatement:1.177536499929862,PublicConstructorSpecifier:1.2633802637811578,ReturnStatement:0.7382038060995995,ClassDefinition:0.0,MethodDefinition:0.02438593624841009,SimpleVariable:0.6524916928930169,VoidDataType:0.021446065630215578,False:1.6334684555795864,ActualMethodParameter:0.8457817470481722,GreaterExpression:0.730378468587643,DoubleDataType:1.8771414386859093,AddExpression:0.38866138415444546,PrivateFieldSpecifier:0.7382038060995995,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.02438593624841009,BooleanDataType:1.2744465129379186,ObjectCreationStatement:0.7542906259930543,IfStatement:0.6035052322021434,True:1.6334684555795864,ConstructorDefinition:1.2633802637811578,SubtractExpression:0.44918271790863373"
345,125,jCompareString,19,UNKNOWN,"VoidDataType:0.010219165181686028,StringDataType:1.413970608268776,java.lang.String.substring:2.001445240874181,java.lang.System.out.println:0.8351138191076559,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,StringInitializationStatement:1.2481175742155695,SimpleAssignmentExpression:0.047945504424613664,ObjectMethodInvocation:1.1384493433104061,java.lang.String.equals:1.7004152452101997,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,StringVariable:0.9872048017595707,StringLiteral:1.413970608268776,ActualMethodParameter:0.6823713880435349,ClassDefinition:0.0,MethodDefinition:0.010219165181686028"
345,126,jCompArithm_Minsub,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,SubtractExpression:0.44918271790863373"
