Week,content_id,content_name,Topic,display_name,Concepts
345,83,OverridingObjectMethods,8,Overriding Object Methods,"SuperReference:3.4221709630981985,StringAddition:1.036691763631685,VoidDataType:0.025554104472388137,ActualMethodParameter:0.28480571645027714,PublicClassSpecifier:0.12377166167001336,ObjectMethodInvocation:0.6581649454303579,IntDataType:0.6288564478423063,ConstructorDefinition:1.0852701906170508,ThisReference:3.9794947327758092,PublicMethodSpecifier:0.06798203713598418,java.lang.Object:4.230007470312017,EqualExpression:1.021189299069938,SuperclassConstructorCall:1.0359125558906443,OverridingToString:1.4569178686313755,StringLiteral:0.3354716950977236,ObjectCreationStatement:0.7409427319313319,java.lang.System.out.println:0.40946967977750703,PublicFieldSpecifier:1.8962505624616381,SimpleVariable:0.5392691614685069,PublicConstructorSpecifier:1.2833172894431153,SimpleAssignmentExpression:0.12949407201071567,OverridingEquals:4.230007470312017,ExplicitTypeCasting:1.1558878729673943,ConstantInvocation:1.0069488599553278,SuperclassMethodCall:3.7203193818895754,StringDataType:0.37199435222906685,StaticMethodSpecifier:0.11809931207799448,ClassDefinition:0.0,ConstructorCall:0.7409427319313319,java.lang.String.equals:1.4983105537896004,InstanceField:0.4983105537896005,FormalMethodParameter:0.20016118041938452,InstanceFieldInvocation:3.9794947327758092,MethodDefinition:0.05402419014886959,BooleanDataType:1.681567028199806,ReturnStatement:1.6073623959156547,ExtendsSpecification:0.6232492903979004"
345,84,inheritance_constructors_1,8,Inheritance and Constructors 1,"PrivateFieldSpecifier:0.7823072101548013,SimpleVariable:0.5392691614685069,PublicConstructorSpecifier:1.5906387021799846,SimpleAssignmentExpression:0.05426575787152426,ClassDefinition:0.0,InstanceField:0.4983105537896005,FormalMethodParameter:0.1298756090994712,InstanceFieldInvocation:1.8962505624616381,ExtendsSpecification:1.0552527788231918,PublicClassSpecifier:0.12377166167001336,IntDataType:0.6288564478423063,ConstructorDefinition:1.3451644279388082,ThisReference:1.8962505624616381,SuperclassConstructorCall:1.7539524233128914"
345,85,inheritance_polymorphism_2,8,A Dog is also a Pet,"ExtendsSpecification:1.0552527788231918,ArrayCreationStatement:1.3222192947339193,SimpleAssignmentExpression:0.14160312593692462,ConstructorCall:0.9183794180941623,LessExpression:0.7907403776916642,ObjectMethodInvocation:0.3136191229720017,PublicClassSpecifier:0.14073853465188657,VoidDataType:0.06668184902855141,StringLiteral:0.3354716950977236,FormalMethodParameter:0.1298756090994712,ArrayVariable:0.979796613911713,ArrayElement:2.436858266006567,IntDataType:0.2996534668351779,ArrayLength:1.1972805581256194,MethodDefinition:0.059076018558268086,java.lang.System.out.println:0.40946967977750703,StringDataType:0.3271482058637069,StaticMethodSpecifier:0.19995951727092548,ArrayDataType:1.1558878729673943,ObjectCreationStatement:0.9183794180941623,ForStatement:0.8170693164140133,PostIncrementExpression:0.7907403776916642,ClassDefinition:0.0,PublicMethodSpecifier:0.0743390706349775,ActualMethodParameter:0.2604508319364623"
345,86,inheritance_casting_1,8,Casting subclass,"FormalMethodParameter:0.07670662691976943,ObjectCreationStatement:0.7409427319313319,ExplicitTypeCasting:1.957088293158176,MethodDefinition:0.04751125057285596,java.lang.System.out.println:0.3303575594137351,StringDataType:0.26394111259823055,StaticMethodSpecifier:0.11809931207799448,ConstructorCall:0.7409427319313319,ClassDefinition:0.0,PublicMethodSpecifier:0.05978639553726891,ActualMethodParameter:0.18479765068076517,ExtendsSpecification:0.6232492903979004,SimpleAssignmentExpression:0.09187991494111997,ObjectMethodInvocation:0.6581649454303579,PublicClassSpecifier:0.12377166167001336,VoidDataType:0.05362815767166245,StringLiteral:0.2706564513032853"
345,87,poly_v2,8,Polymorphism and Inheritance 1,"StringDataType:0.3271482058637069,FormalMethodParameter:0.07670662691976943,ObjectCreationStatement:0.43761271343598884,ExplicitTypeCasting:1.1558878729673943,PublicMethodSpecifier:0.06798203713598418,ActualMethodParameter:0.2604508319364623,ExtendsSpecification:0.6232492903979004,StaticMethodSpecifier:0.11809931207799448,ConstructorCall:0.43761271343598884,ClassDefinition:0.0,VoidDataType:0.060979615405928396,StringLiteral:0.3354716950977236,PublicClassSpecifier:0.05897785995933788,SimpleAssignmentExpression:0.09187991494111997,ObjectMethodInvocation:0.8183696295474735,MethodDefinition:0.05402419014886959,java.lang.System.out.println:0.46560062245835854"
345,88,inheritance_polymorphism_1,8,Polymorphism and Inheritance 2,"MethodDefinition:0.04751125057285596,java.lang.System.out.println:0.3303575594137351,StringDataType:0.26394111259823055,StaticMethodSpecifier:0.11809931207799448,ConstructorCall:0.43761271343598884,ClassDefinition:0.0,PublicMethodSpecifier:0.05978639553726891,ActualMethodParameter:0.18479765068076517,ExtendsSpecification:0.6232492903979004,SimpleAssignmentExpression:0.05426575787152426,ObjectMethodInvocation:0.3136191229720017,PublicClassSpecifier:0.12377166167001336,VoidDataType:0.05362815767166245,StringLiteral:0.2706564513032853,FormalMethodParameter:0.07670662691976943,ObjectCreationStatement:0.43761271343598884"
345,89,simple_inheritance_1,8,Simple Inheritance,"MethodDefinition:0.05402419014886959,java.lang.System.out.println:0.40946967977750703,StringDataType:0.3271482058637069,StaticMethodSpecifier:0.11809931207799448,ConstructorCall:0.43761271343598884,ClassDefinition:0.0,PublicMethodSpecifier:0.06798203713598418,ActualMethodParameter:0.22905192477560865,ExtendsSpecification:0.6232492903979004,SimpleAssignmentExpression:0.05426575787152426,ObjectMethodInvocation:0.6581649454303579,PublicClassSpecifier:0.12377166167001336,VoidDataType:0.060979615405928396,StringLiteral:0.3354716950977236,FormalMethodParameter:0.07670662691976943,ObjectCreationStatement:0.43761271343598884"
345,90,override_v2,8,Override,"ClassDefinition:0.0,PublicMethodSpecifier:0.04823528747371086,StringLiteral:0.2706564513032853,PublicClassSpecifier:0.09985819730561223,StringDataType:0.37199435222906685,ExtendsSpecification:0.6232492903979004,MethodDefinition:0.03833177780702022,ReturnStatement:1.2968098602481155"
345,91,InterfacePolymorphism,9,Interface Polymorphism,"PublicMethodSpecifier:0.05978639553726891,StringVariable:0.6470522050705252,VoidDataType:0.025554104472388137,ConstructorCall:0.7409427319313319,ObjectMethodInvocation:0.5310033338297274,PublicInterfaceSpecifier:1.7993405494535817,PublicClassSpecifier:0.12377166167001336,PrivateFieldSpecifier:1.6417595247445318,FormalMethodParameter:0.16097746987610817,SimpleAssignmentExpression:0.14160312593692462,ReturnStatement:1.2968098602481155,StringDataType:0.26394111259823055,ObjectVariable:1.8962505624616381,ActualMethodParameter:0.2604508319364623,StringLiteral:0.1598540601849957,ClassDefinition:0.0,AbstractMethodDefinition:0.9931605754696945,ImplementsSpecification:1.5361009168363833,InstanceField:1.0457606517558669,ConstructorDefinition:1.0852701906170508,MethodDefinition:0.04751125057285596,AddExpression:1.681567028199806,StaticMethodSpecifier:0.11809931207799448,ObjectCreationStatement:0.7409427319313319,java.lang.System.out.println:0.3303575594137351,InterfaceDefinition:0.9931605754696945,DoubleDataType:2.354785437186757,MethodImplementation:1.5361009168363833,SimpleVariable:1.28685495913815,PublicConstructorSpecifier:1.2833172894431153"
345,92,Measure,9,Measure ,"VoidDataType:0.04326685993915826,IfStatement:1.0833372058187825,LessExpression:0.7907403776916642,ObjectCreationStatement:1.044272750426675,java.lang.System.out.println:0.19511449636911166,PublicInterfaceSpecifier:1.7993405494535817,StringAddition:0.49398918000695796,PublicClassSpecifier:0.12377166167001336,PrivateFieldSpecifier:1.8668152842558356,FormalMethodParameter:0.16097746987610817,SimpleAssignmentExpression:0.16710822908031134,ReturnStatement:1.2968098602481155,AddExpression:0.9931605754696945,EqualExpression:1.021189299069938,PostIncrementExpression:0.7907403776916642,ConstructorCall:1.044272750426675,ClassDefinition:0.0,StringLiteral:0.1598540601849957,AbstractMethodDefinition:0.9931605754696945,ImplementsSpecification:0.9072459467631013,InstanceField:1.1891156645946537,ConstructorDefinition:1.0852701906170508,MethodDefinition:0.05402419014886959,IntDataType:0.2996534668351779,ObjectMethodInvocation:0.9238937573010462,OrExpression:1.2678616324113265,StaticMethodSpecifier:0.11809931207799448,ActualMethodParameter:0.2604508319364623,InterfaceDefinition:0.9931605754696945,StringDataType:0.1558878729673943,DoubleDataType:2.085829534690081,MethodImplementation:0.9072459467631013,SimpleVariable:1.28685495913815,PublicConstructorSpecifier:1.2833172894431153,PublicMethodSpecifier:0.06798203713598418"
345,93,imple_multi_v2,9,MultiInterfaces,"InterfaceDefinition:1.681567028199806,InstanceFieldInitializationStatement:1.5949582790394932,AbstractMethodDefinition:1.681567028199806,PublicClassSpecifier:0.05897785995933788,MethodDefinition:0.03833177780702022,PublicInterfaceSpecifier:3.046548378174515,DoubleDataType:0.7993405494535817,VoidDataType:0.060979615405928396,ImplementsSpecification:0.9072459467631013,PublicMethodSpecifier:0.04823528747371086,ClassDefinition:0.0,InstanceField:0.843713109192127,SimpleAssignmentExpression:0.09187991494111997,IntDataType:0.2996534668351779,MethodImplementation:0.9072459467631013"
345,94,interfaceClassConversion,9,Converting between Class and Interface Types,"PublicMethodSpecifier:0.05978639553726891,StaticMethodSpecifier:0.11809931207799448,ConstructorCall:0.43761271343598884,java.lang.System.out.println:0.3303575594137351,InterfaceDefinition:0.9931605754696945,DoubleDataType:1.9074618457755572,MethodImplementation:0.9072459467631013,SimpleVariable:0.9130620603033284,FormalMethodParameter:0.1298756090994712,SimpleAssignmentExpression:0.12949407201071567,ReturnStatement:1.2968098602481155,VoidDataType:0.025554104472388137,ActualMethodParameter:0.22905192477560865,ObjectMethodInvocation:0.6581649454303579,PublicInterfaceSpecifier:1.7993405494535817,PublicClassSpecifier:0.09985819730561223,PrivateFieldSpecifier:1.3245612472053185,StringVariable:0.6470522050705252,ConstructorDefinition:0.640978057358332,MethodDefinition:0.04751125057285596,AddExpression:0.9931605754696945,ObjectCreationStatement:0.43761271343598884,StringLiteral:0.1598540601849957,ExplicitTypeCasting:1.1558878729673943,ClassDefinition:0.0,AbstractMethodDefinition:0.9931605754696945,ImplementsSpecification:0.9072459467631013,InstanceField:0.843713109192127,StringDataType:0.3271482058637069,PublicConstructorSpecifier:0.7579478642953567"
345,95,jeg_interface1_v2,9,Interface,"SimpleAssignmentExpression:0.05426575787152426,ObjectMethodInvocation:0.3136191229720017,InterfaceDefinition:0.9931605754696945,PublicClassSpecifier:0.05897785995933788,MethodDefinition:0.03833177780702022,ActualMethodParameter:0.10914446942506807,FormalMethodParameter:0.07670662691976943,ObjectCreationStatement:0.43761271343598884,AbstractMethodDefinition:0.9931605754696945,ImplementsSpecification:0.9072459467631013,PublicMethodSpecifier:0.04823528747371086,StringLiteral:0.1598540601849957,StaticMethodSpecifier:0.11809931207799448,ConstructorCall:0.43761271343598884,ClassDefinition:0.0,VoidDataType:0.05362815767166245,MethodImplementation:0.9072459467631013,java.lang.System.out.println:0.19511449636911166,StringDataType:0.1558878729673943"
